release_candidate,paper_2206_03131_role,publication_candidate_tags,publication_candidate_dois,local_origin_tags,local_origin_notes,object_id,db_object_name,db_object_aliases,db_sptype,db_ra,db_dec,db_e_bv,index_star_name,combine_id,echelle_order,mode,telluricflag,combineflag,obs_date,db_wavelength_min,db_wavelength_max,index_x_min,index_x_max,local_fits_path,file_exists,file_size_bytes,index_spec_path,index_object_dir,combine_path,index_setting
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,Cyg OB2 9 | VI Cyg 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,48,WIDE,1,0,2014-09-13-14:53:28.120,11520.7847,11832.5902,11520.59282349087,11832.39831201407,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,True,20160,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,Cyg OB2 9 | VI Cyg 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,44,WIDE,1,0,2014-09-13-14:53:28.120,12551.3583,12938.2266,12551.14605302025,12938.01443199033,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,True,20160,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,VI Cyg 9 | Cyg OB2 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,54,WIDE,1,0,2014-09-13-14:53:28.120,10247.1964,10507.0913,10247.02287081546,10506.91781118095,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m54_fsr1.30_AIR_tel_wscor_helio.fits,True,20160,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m54_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,Cyg OB2 9 | VI Cyg 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,51,WIDE,1,0,2014-09-13-14:53:28.120,10855.5506,11128.4398,10855.36682983219,11128.25602310269,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,True,20160,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,Cyg OB2 9 | VI Cyg 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,55,WIDE,1,0,2014-09-13-14:53:28.120,10070.1843,10304.1718,10070.01398034192,10304.00151860417,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,True,17280,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,Cyg OB2 9 | VI Cyg 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,56,WIDE,1,0,2014-09-13-14:53:28.120,9890.3068,10124.2231,9890.139635222982,10124.05589273504,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m56_fsr1.30_AIR_tel_wscor_helio.fits,True,17280,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m56_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,Cyg OB2 9 | VI Cyg 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,43,WIDE,1,0,2014-09-13-14:53:28.120,12853.0383,13229.8638,12852.82148438181,13229.64694155514,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,True,20160,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,VI Cyg 9 | Cyg OB2 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,42,WIDE,1,0,2014-09-13-14:53:28.120,13138.4002,13553.7885,13138.1786670636,13553.5669939409,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,True,20160,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,Cyg OB2 9 | VI Cyg 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,61,WIDE,1,0,2014-09-13-14:53:28.120,9093.6031,9301.5348,9093.449984831279,9301.381670579902,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,True,17280,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,Hamano2016_CygOB2_DIB,10.3847/0004-637X/821/1/42,,,15,Schulte  9,Cyg OB2 9 | VI Cyg 9 | CygOB2No9,O4.5If C,20:33:10.73,+41:15:08.2,2.24,Cyg OB2 9,Schulte_9_o15_c2T,60,WIDE,1,0,2014-09-13-14:53:28.120,9256.4637,9438.3943,9256.307912920558,9438.238507933918,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/sum/CygOB2No9_sum_m60_fsr1.30_AIR_tel_wscor_helio.fits,True,17280,CygOB2No9/Schulte_9_o15_c2T/CygOB2No9_sum_m60_fsr1.30_AIR_tel_wscor_helio.fits,CygOB2No9,/Users/hamano/DIB_analysis/DIB_pipeline_dir/Schulte_9/2014_09_13-CygOB2No9_pipeline_ver3.5/2014_09_13-CygOB2No9_pipeline_ver3.5--2014_09_13-29Vul_pipeline_ver3.5-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,51,WIDE,1,0,2017-07-30-23:27:42.477,10854.7841,11127.5058,10854.60045803101,11127.32212991111,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m51_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,56,WIDE,1,0,2017-07-30-23:27:42.477,9889.6325,10123.3842,9889.46537189204,10123.21712001992,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m56_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m56_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,44,WIDE,1,0,2017-07-30-23:27:42.477,12550.6712,12938.1422,12550.45884263794,12937.92984437468,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m44_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,58,WIDE,1,0,2017-07-30-23:27:42.477,9549.755,9783.5126,9549.593870508947,9783.35144993933,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m58_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m58_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,61,WIDE,1,0,2017-07-30-23:27:42.477,9092.9197,9300.6941,9092.766740364608,9300.541131404096,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m61_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,52,WIDE,1,0,2017-07-30-23:27:42.477,10644.8598,10917.5844,10644.67970658684,10917.40429334749,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m52_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m52_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,42,WIDE,1,0,2017-07-30-23:27:42.477,13137.459,13553.0922,13137.2367644981,13552.86990276078,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m42_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,46,WIDE,1,0,2017-07-30-23:27:42.477,12005.3683,12356.0435,12005.16502041236,12355.8401662839,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m46_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m46_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,55,WIDE,1,0,2017-07-30-23:27:42.477,10069.5676,10303.3164,10069.39745957799,10303.1462917651,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m55_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,48,WIDE,1,0,2017-07-30-23:27:42.477,11520.0438,11831.7402,11519.84872099955,11831.5451811921,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m48_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,59,WIDE,1,0,2017-07-30-23:27:42.477,9392.8117,9600.5812,9392.65333297661,9600.422866747058,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m59_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m59_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,47,WIDE,1,0,2017-07-30-23:27:42.477,11758.4576,12083.1457,11758.25855431446,12082.9466123299,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m47_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m47_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,49,WIDE,1,0,2017-07-30-23:27:42.477,11280.1304,11591.8307,11279.93925315996,11591.63960321317,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m49_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m49_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,57,WIDE,1,0,2017-07-30-23:27:42.477,9732.6892,9940.4529,9732.525090843072,9940.288791675081,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m57_fsr1.30_AIR_tel_wscor_helio.fits,True,23040,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m57_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,54,WIDE,1,0,2017-07-30-23:27:42.477,10246.5036,10506.2395,10246.3302213143,10506.06612885191,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m54_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m54_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,50,WIDE,1,0,2017-07-30-23:27:42.477,11063.2088,11348.9221,11063.0214658923,11348.73473263197,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m50_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m50_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,43,WIDE,1,0,2017-07-30-23:27:42.477,12852.0624,13228.7149,12851.84516978145,13228.49767642245,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m43_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
True,paper_2206_03131_reddened_target,,,,,27,HD 148379,HD 148379,B2Iab C,16:29:42.32,-46:14:35.6,0.75,HD 148379,HD_148379_o27_c2T,53,WIDE,1,0,2017-07-30-23:27:42.477,10446.4315,10706.1645,10446.25481494677,10705.98780786465,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/sum/HD_148379_sum_m53_fsr1.30_AIR_tel_wscor_helio.fits,True,25920,HD_148379/HD_148379_o27_c2T/HD_148379_sum_m53_fsr1.30_AIR_tel_wscor_helio.fits,HD_148379,/Users/hamano/DIB_analysis/DIB_pipeline_dir/HD_148379/2017_07_30-HD_148379_pipeline_ver3.6/2017_07_30-HD_148379_pipeline_ver3.6--HD_139129_pipeline_ver3.6-T2/,wide
